,feature_1,feature_2,feature_3,feature_4,label
5108,13.0,14.0,8.0,17.0,0.0
5109,19.0,5.0,13.0,28.0,1.0
5110,12.0,9.0,7.0,13.0,0.0
5111,14.0,1.0,9.0,22.0,1.0
5112,15.0,4.0,15.0,32.0,1.0
5113,5.0,10.0,9.0,15.0,0.0
5114,11.0,20.0,7.0,11.0,0.0
5115,11.0,1.0,8.0,32.0,1.0
5116,11.0,13.0,6.0,11.0,0.0
5117,15.0,2.0,4.0,26.0,1.0
5118,19.0,9.0,16.0,18.0,0.0
5119,10.0,3.0,8.0,41.0,1.0
5120,10.0,2.0,7.0,28.0,1.0
5121,12.0,0.0,7.0,32.0,1.0
5122,20.0,2.0,5.0,36.0,1.0
5123,17.0,5.0,10.0,27.0,1.0
5124,12.0,1.0,3.0,24.0,1.0
5125,14.0,2.0,6.0,29.0,1.0
5126,13.0,12.0,7.0,16.0,0.0
5127,9.0,10.0,12.0,13.0,0.0
5128,11.0,12.0,12.0,16.0,0.0
5129,12.0,2.0,2.0,45.0,1.0
5130,17.0,12.0,13.0,9.0,0.0
5131,7.0,13.0,10.0,20.0,0.0
5132,9.0,4.0,5.0,19.0,1.0
5133,9.0,1.0,3.0,28.0,1.0
5134,15.0,1.0,7.0,27.0,1.0
5135,11.0,8.0,12.0,7.0,0.0
5136,12.0,11.0,13.0,9.0,0.0
5137,18.0,0.0,11.0,24.0,1.0
5138,11.0,4.0,8.0,36.0,1.0
5139,11.0,2.0,14.0,21.0,1.0
5140,14.0,0.0,9.0,26.0,1.0
5141,17.0,2.0,6.0,25.0,1.0
5142,10.0,4.0,7.0,33.0,1.0
5143,7.0,15.0,12.0,19.0,0.0
5144,13.0,1.0,6.0,25.0,1.0
5145,14.0,16.0,15.0,9.0,0.0
5146,9.0,8.0,12.0,13.0,0.0
5147,13.0,2.0,8.0,30.0,1.0
5148,12.0,13.0,11.0,15.0,0.0
5149,9.0,10.0,7.0,9.0,0.0
5150,18.0,1.0,10.0,30.0,1.0
5151,10.0,3.0,7.0,33.0,1.0
5152,10.0,13.0,22.0,11.0,0.0
5153,12.0,0.0,9.0,30.0,1.0
5154,11.0,3.0,10.0,29.0,1.0
5155,10.0,1.0,4.0,19.0,1.0
5156,16.0,2.0,6.0,30.0,1.0
5157,7.0,1.0,9.0,22.0,1.0
5158,9.0,2.0,3.0,22.0,1.0
5159,19.0,0.0,7.0,35.0,1.0
5160,13.0,1.0,6.0,28.0,1.0
5161,17.0,5.0,3.0,23.0,1.0
5162,15.0,13.0,12.0,14.0,0.0
5163,17.0,0.0,6.0,24.0,1.0
5164,16.0,4.0,3.0,22.0,1.0
5165,13.0,4.0,8.0,32.0,1.0
5166,13.0,2.0,6.0,26.0,1.0
5167,15.0,14.0,13.0,5.0,0.0
5168,16.0,2.0,14.0,34.0,1.0
5169,15.0,5.0,10.0,26.0,1.0
5170,19.0,2.0,10.0,27.0,1.0
5171,13.0,3.0,8.0,26.0,1.0
5172,9.0,0.0,6.0,32.0,1.0
5173,19.0,3.0,9.0,22.0,1.0
5174,16.0,11.0,12.0,17.0,0.0
5175,7.0,2.0,9.0,28.0,1.0
5176,21.0,19.0,14.0,8.0,0.0
5177,11.0,5.0,6.0,26.0,1.0
5178,14.0,10.0,12.0,14.0,0.0
5179,17.0,2.0,9.0,27.0,1.0
5180,11.0,2.0,6.0,29.0,1.0
5181,21.0,10.0,12.0,11.0,0.0
5182,12.0,2.0,5.0,45.0,1.0
5183,14.0,3.0,3.0,36.0,1.0
5184,12.0,2.0,8.0,25.0,1.0
5185,19.0,2.0,4.0,28.0,1.0
5186,12.0,0.0,8.0,24.0,1.0
5187,8.0,5.0,5.0,42.0,1.0
5188,20.0,1.0,5.0,29.0,1.0
5189,12.0,1.0,4.0,24.0,1.0
5190,14.0,1.0,6.0,23.0,1.0
5191,13.0,5.0,11.0,26.0,1.0
5192,10.0,2.0,10.0,24.0,1.0
5193,16.0,2.0,4.0,19.0,1.0
5194,15.0,11.0,11.0,18.0,0.0
5195,10.0,2.0,7.0,29.0,1.0
5196,14.0,2.0,13.0,29.0,1.0
5197,9.0,7.0,10.0,9.0,0.0
5198,20.0,1.0,9.0,27.0,1.0
5199,8.0,2.0,7.0,29.0,1.0
5200,7.0,6.0,5.0,31.0,1.0
5201,16.0,3.0,10.0,25.0,1.0
5202,12.0,1.0,5.0,30.0,1.0
5203,14.0,4.0,9.0,29.0,1.0
5204,13.0,2.0,8.0,23.0,1.0
5205,16.0,13.0,13.0,10.0,0.0
5206,12.0,14.0,11.0,14.0,0.0
5207,12.0,2.0,6.0,20.0,1.0
5208,12.0,1.0,5.0,23.0,1.0
5209,15.0,3.0,10.0,35.0,1.0
5210,13.0,15.0,20.0,9.0,0.0
5211,17.0,1.0,4.0,16.0,1.0
5212,13.0,10.0,18.0,9.0,0.0
5213,18.0,0.0,5.0,29.0,1.0
5214,11.0,0.0,4.0,31.0,1.0
5215,12.0,21.0,10.0,14.0,0.0
5216,8.0,2.0,12.0,28.0,1.0
5217,15.0,3.0,11.0,22.0,1.0
5218,10.0,3.0,10.0,28.0,1.0
5219,17.0,3.0,7.0,30.0,1.0
5220,8.0,0.0,6.0,26.0,1.0
5221,14.0,1.0,8.0,30.0,1.0
5222,13.0,19.0,9.0,22.0,0.0
5223,15.0,4.0,8.0,8.0,1.0
5224,16.0,0.0,11.0,21.0,1.0
5225,10.0,4.0,6.0,27.0,1.0
5226,12.0,7.0,12.0,15.0,0.0
5227,19.0,4.0,9.0,28.0,1.0
5228,15.0,12.0,12.0,7.0,0.0
5229,18.0,11.0,15.0,6.0,0.0
5230,13.0,2.0,6.0,33.0,1.0
5231,13.0,17.0,15.0,18.0,0.0
5232,12.0,11.0,21.0,12.0,0.0
5233,10.0,1.0,7.0,22.0,1.0
5234,13.0,0.0,4.0,32.0,1.0
5235,8.0,3.0,9.0,24.0,1.0
5236,16.0,13.0,9.0,12.0,0.0
5237,15.0,9.0,9.0,11.0,0.0
5238,13.0,10.0,12.0,14.0,0.0
5239,8.0,1.0,7.0,29.0,1.0
5240,11.0,2.0,15.0,27.0,1.0
5241,12.0,3.0,2.0,31.0,1.0
5242,10.0,18.0,9.0,11.0,0.0
5243,14.0,9.0,19.0,8.0,0.0
5244,19.0,3.0,7.0,27.0,1.0
5245,16.0,14.0,13.0,13.0,0.0
5246,11.0,17.0,11.0,11.0,0.0
5247,8.0,17.0,7.0,11.0,0.0
5248,17.0,2.0,3.0,25.0,1.0
5249,16.0,13.0,12.0,14.0,0.0
5250,13.0,0.0,10.0,30.0,1.0
5251,13.0,16.0,9.0,13.0,0.0
5252,9.0,1.0,12.0,26.0,1.0
5253,12.0,2.0,7.0,23.0,1.0
5254,14.0,5.0,11.0,29.0,1.0
5255,13.0,16.0,14.0,14.0,0.0
5256,17.0,2.0,5.0,41.0,1.0
5257,16.0,15.0,9.0,10.0,0.0
5258,14.0,6.0,9.0,26.0,1.0
5259,7.0,16.0,18.0,11.0,0.0
5260,14.0,2.0,10.0,25.0,1.0
5261,10.0,3.0,10.0,26.0,1.0
5262,16.0,0.0,9.0,29.0,1.0
5263,13.0,3.0,13.0,30.0,1.0
5264,10.0,2.0,5.0,38.0,1.0
5265,9.0,1.0,10.0,24.0,1.0
5266,15.0,3.0,6.0,19.0,1.0
5267,16.0,2.0,6.0,28.0,1.0
5268,7.0,16.0,14.0,12.0,0.0
5269,16.0,3.0,9.0,21.0,1.0
5270,11.0,2.0,9.0,24.0,1.0
5271,7.0,9.0,10.0,10.0,0.0
5272,9.0,13.0,12.0,12.0,0.0
5273,12.0,3.0,4.0,22.0,1.0
5274,16.0,1.0,12.0,36.0,1.0
5275,13.0,19.0,13.0,16.0,0.0
5276,14.0,1.0,5.0,33.0,1.0
5277,12.0,1.0,4.0,30.0,1.0
5278,15.0,3.0,8.0,28.0,1.0
5279,9.0,2.0,8.0,24.0,1.0
5280,11.0,0.0,6.0,26.0,1.0
5281,12.0,0.0,8.0,28.0,1.0
5282,12.0,3.0,7.0,21.0,1.0
5283,7.0,10.0,10.0,15.0,0.0
5284,11.0,14.0,18.0,10.0,0.0
5285,13.0,3.0,7.0,29.0,1.0
5286,8.0,12.0,21.0,11.0,0.0
5287,12.0,2.0,4.0,25.0,1.0
5288,8.0,0.0,4.0,35.0,1.0
5289,10.0,0.0,3.0,30.0,1.0
5290,14.0,1.0,7.0,20.0,1.0
5291,6.0,2.0,6.0,25.0,1.0
5292,15.0,20.0,7.0,12.0,0.0
5293,15.0,11.0,6.0,12.0,0.0
5294,14.0,3.0,9.0,25.0,1.0
5295,13.0,6.0,7.0,21.0,1.0
5296,18.0,13.0,15.0,15.0,0.0
5297,11.0,2.0,12.0,31.0,1.0
5298,11.0,2.0,3.0,33.0,1.0
5299,11.0,2.0,8.0,33.0,1.0
5300,12.0,13.0,16.0,8.0,0.0
5301,10.0,14.0,12.0,12.0,0.0
5302,12.0,14.0,5.0,17.0,0.0
5303,12.0,2.0,5.0,32.0,1.0
5304,19.0,1.0,8.0,33.0,1.0
5305,17.0,2.0,8.0,32.0,1.0
5306,9.0,2.0,10.0,32.0,1.0
5307,12.0,9.0,13.0,14.0,0.0
5308,17.0,13.0,12.0,13.0,0.0
5309,9.0,19.0,8.0,8.0,0.0
5310,12.0,18.0,12.0,6.0,0.0
5311,16.0,9.0,16.0,14.0,0.0
5312,10.0,2.0,10.0,32.0,1.0
5313,13.0,9.0,17.0,10.0,0.0
5314,12.0,1.0,7.0,32.0,1.0
5315,17.0,19.0,17.0,8.0,0.0
5316,15.0,3.0,6.0,27.0,1.0
5317,13.0,15.0,15.0,7.0,0.0
5318,9.0,12.0,17.0,14.0,0.0
5319,12.0,13.0,13.0,19.0,0.0
5320,10.0,1.0,6.0,28.0,1.0
5321,12.0,1.0,11.0,22.0,1.0
5322,12.0,7.0,8.0,21.0,1.0
5323,10.0,9.0,14.0,13.0,0.0
5324,7.0,2.0,7.0,26.0,1.0
5325,16.0,2.0,11.0,20.0,1.0
5326,18.0,2.0,4.0,28.0,1.0
5327,20.0,1.0,3.0,30.0,1.0
5328,8.0,1.0,9.0,30.0,1.0
5329,9.0,13.0,14.0,14.0,0.0
5330,7.0,3.0,6.0,16.0,1.0
5331,13.0,1.0,7.0,27.0,1.0
5332,8.0,3.0,6.0,37.0,1.0
5333,11.0,1.0,5.0,24.0,1.0
5334,12.0,13.0,17.0,14.0,0.0
5335,17.0,13.0,11.0,6.0,0.0
5336,15.0,0.0,2.0,17.0,1.0
5337,15.0,7.0,13.0,8.0,0.0
5338,11.0,13.0,8.0,15.0,0.0
5339,15.0,0.0,13.0,33.0,1.0
5340,18.0,3.0,12.0,15.0,1.0
5341,11.0,12.0,14.0,12.0,0.0
5342,11.0,0.0,5.0,22.0,1.0
5343,9.0,1.0,9.0,20.0,1.0
5344,14.0,5.0,8.0,38.0,1.0
5345,13.0,13.0,11.0,14.0,0.0
5346,12.0,2.0,10.0,35.0,1.0
5347,16.0,13.0,7.0,15.0,0.0
5348,18.0,3.0,5.0,44.0,1.0
5349,22.0,13.0,11.0,8.0,0.0
5350,9.0,10.0,6.0,7.0,0.0
5351,14.0,1.0,8.0,15.0,1.0
5352,17.0,1.0,8.0,34.0,1.0
5353,10.0,3.0,14.0,23.0,1.0
5354,7.0,14.0,14.0,14.0,0.0
5355,17.0,2.0,5.0,33.0,1.0
5356,13.0,1.0,11.0,13.0,1.0
5357,16.0,23.0,14.0,7.0,0.0
5358,16.0,14.0,11.0,10.0,0.0
5359,8.0,1.0,6.0,25.0,1.0
5360,13.0,3.0,4.0,31.0,1.0
5361,19.0,2.0,5.0,24.0,1.0
5362,13.0,3.0,5.0,20.0,1.0
5363,16.0,1.0,9.0,30.0,1.0
5364,10.0,18.0,14.0,10.0,0.0
5365,10.0,13.0,16.0,14.0,0.0
5366,12.0,10.0,11.0,9.0,0.0
5367,16.0,2.0,9.0,30.0,1.0
5368,9.0,11.0,17.0,9.0,0.0
5369,7.0,14.0,9.0,13.0,0.0
5370,9.0,0.0,13.0,31.0,1.0
5371,16.0,13.0,11.0,8.0,0.0
5372,17.0,8.0,7.0,18.0,0.0
5373,7.0,1.0,8.0,31.0,1.0
5374,12.0,2.0,5.0,33.0,1.0
5375,12.0,2.0,8.0,27.0,1.0
5376,17.0,4.0,8.0,26.0,1.0
5377,12.0,4.0,5.0,29.0,1.0
5378,11.0,0.0,8.0,35.0,1.0
5379,14.0,11.0,11.0,15.0,0.0
5380,10.0,7.0,8.0,11.0,0.0
5381,9.0,1.0,7.0,22.0,1.0
5382,14.0,9.0,8.0,10.0,0.0
5383,15.0,1.0,3.0,36.0,1.0
5384,10.0,2.0,9.0,23.0,1.0
5385,13.0,14.0,11.0,12.0,0.0
5386,19.0,2.0,11.0,25.0,1.0
5387,11.0,2.0,6.0,23.0,1.0
5388,16.0,0.0,13.0,14.0,1.0
5389,10.0,13.0,13.0,12.0,0.0
5390,11.0,12.0,10.0,12.0,0.0
5391,16.0,1.0,12.0,22.0,1.0
5392,11.0,11.0,19.0,15.0,0.0
5393,14.0,0.0,10.0,26.0,1.0
5394,13.0,3.0,5.0,35.0,1.0
5395,8.0,5.0,7.0,29.0,1.0
5396,10.0,1.0,7.0,37.0,1.0
5397,14.0,10.0,9.0,12.0,0.0
5398,14.0,13.0,19.0,7.0,0.0
5399,18.0,2.0,8.0,24.0,1.0
5400,3.0,2.0,6.0,35.0,1.0
5401,15.0,0.0,5.0,29.0,1.0
5402,15.0,9.0,9.0,13.0,0.0
5403,11.0,5.0,6.0,21.0,1.0
5404,8.0,9.0,7.0,16.0,0.0
5405,10.0,1.0,8.0,24.0,1.0
5406,17.0,0.0,8.0,25.0,1.0
5407,10.0,3.0,8.0,27.0,1.0
5408,18.0,15.0,14.0,11.0,0.0
5409,22.0,3.0,12.0,29.0,1.0
5410,15.0,1.0,12.0,25.0,1.0
5411,6.0,12.0,12.0,14.0,0.0
5412,19.0,0.0,5.0,25.0,1.0
5413,9.0,0.0,8.0,29.0,1.0
5414,10.0,2.0,7.0,25.0,1.0
5415,18.0,10.0,13.0,7.0,0.0
5416,10.0,0.0,5.0,28.0,1.0
5417,18.0,3.0,5.0,30.0,1.0
5418,8.0,2.0,8.0,28.0,1.0
5419,6.0,4.0,4.0,29.0,1.0
5420,14.0,3.0,6.0,29.0,1.0
5421,9.0,2.0,12.0,21.0,1.0
5422,11.0,4.0,7.0,31.0,1.0
5423,17.0,6.0,7.0,31.0,1.0
5424,6.0,15.0,14.0,9.0,0.0
5425,14.0,3.0,12.0,32.0,1.0
5426,8.0,3.0,12.0,28.0,1.0
5427,15.0,20.0,18.0,5.0,0.0
5428,9.0,2.0,8.0,35.0,1.0
5429,16.0,3.0,8.0,23.0,1.0
5430,7.0,0.0,9.0,23.0,1.0
5431,15.0,0.0,7.0,26.0,1.0
5432,15.0,11.0,12.0,7.0,0.0
5433,17.0,11.0,15.0,12.0,0.0
5434,12.0,14.0,9.0,8.0,0.0
5435,16.0,3.0,4.0,34.0,1.0
5436,11.0,3.0,8.0,21.0,1.0
5437,11.0,0.0,8.0,23.0,1.0
5438,16.0,0.0,9.0,32.0,1.0
5439,14.0,20.0,10.0,16.0,0.0
5440,13.0,0.0,7.0,32.0,1.0
5441,15.0,1.0,5.0,31.0,1.0
5442,7.0,2.0,7.0,23.0,1.0
5443,17.0,6.0,9.0,23.0,1.0
5444,12.0,2.0,0.0,26.0,1.0
5445,17.0,4.0,4.0,38.0,1.0
5446,17.0,9.0,12.0,13.0,0.0
5447,11.0,1.0,9.0,37.0,1.0
5448,14.0,2.0,5.0,42.0,1.0
5449,11.0,15.0,12.0,16.0,0.0
5450,17.0,1.0,9.0,21.0,1.0
5451,14.0,1.0,9.0,30.0,1.0
5452,12.0,3.0,7.0,30.0,1.0
5453,13.0,10.0,18.0,12.0,0.0
5454,14.0,2.0,4.0,26.0,1.0
5455,15.0,14.0,14.0,7.0,0.0
5456,7.0,4.0,2.0,21.0,1.0
5457,9.0,2.0,11.0,26.0,1.0
5458,14.0,15.0,18.0,8.0,0.0
5459,13.0,8.0,20.0,13.0,0.0
5460,8.0,14.0,16.0,19.0,0.0
5461,17.0,2.0,5.0,26.0,1.0
5462,8.0,15.0,7.0,11.0,0.0
5463,14.0,3.0,5.0,31.0,1.0
5464,10.0,3.0,13.0,32.0,1.0
5465,14.0,3.0,9.0,29.0,1.0
5466,5.0,16.0,16.0,16.0,0.0
5467,12.0,2.0,9.0,35.0,1.0
5468,13.0,2.0,10.0,19.0,1.0
5469,11.0,8.0,7.0,14.0,0.0
5470,10.0,5.0,4.0,29.0,1.0
5471,11.0,17.0,12.0,5.0,0.0
5472,8.0,3.0,5.0,29.0,1.0
5473,17.0,0.0,11.0,31.0,1.0
5474,17.0,12.0,11.0,7.0,0.0
5475,11.0,5.0,12.0,22.0,1.0
5476,8.0,10.0,15.0,11.0,0.0
5477,12.0,6.0,13.0,9.0,0.0
5478,12.0,2.0,3.0,33.0,1.0
5479,7.0,3.0,8.0,23.0,1.0
5480,11.0,11.0,6.0,3.0,0.0
5481,10.0,11.0,12.0,9.0,0.0
5482,5.0,4.0,6.0,24.0,1.0
5483,7.0,14.0,12.0,8.0,0.0
5484,11.0,3.0,7.0,28.0,1.0
5485,9.0,9.0,8.0,11.0,0.0
5486,15.0,0.0,8.0,31.0,1.0
5487,11.0,2.0,7.0,26.0,1.0
5488,12.0,2.0,8.0,23.0,1.0
5489,17.0,1.0,6.0,22.0,1.0
5490,14.0,14.0,11.0,14.0,0.0
5491,21.0,1.0,6.0,23.0,1.0
5492,9.0,10.0,9.0,17.0,0.0
5493,12.0,2.0,5.0,46.0,1.0
5494,20.0,2.0,9.0,36.0,1.0
5495,14.0,2.0,7.0,37.0,1.0
5496,10.0,1.0,7.0,30.0,1.0
5497,12.0,16.0,10.0,13.0,0.0
5498,10.0,1.0,4.0,26.0,1.0
5499,13.0,0.0,6.0,28.0,1.0
5500,19.0,13.0,7.0,11.0,0.0
5501,14.0,1.0,6.0,28.0,1.0
5502,13.0,1.0,10.0,25.0,1.0
5503,18.0,1.0,11.0,19.0,1.0
5504,14.0,0.0,6.0,33.0,1.0
5505,10.0,10.0,7.0,12.0,0.0
5506,16.0,4.0,6.0,22.0,1.0
5507,16.0,2.0,11.0,32.0,1.0
5508,14.0,0.0,6.0,19.0,1.0
5509,12.0,12.0,10.0,11.0,0.0
5510,14.0,8.0,10.0,16.0,0.0
5511,14.0,15.0,13.0,18.0,0.0
5512,9.0,8.0,9.0,17.0,0.0
5513,20.0,1.0,6.0,28.0,1.0
5514,11.0,14.0,14.0,11.0,0.0
5515,11.0,3.0,6.0,31.0,1.0
5516,19.0,0.0,8.0,26.0,1.0
5517,13.0,10.0,13.0,8.0,0.0
5518,20.0,12.0,7.0,15.0,0.0
5519,14.0,1.0,4.0,35.0,1.0
5520,18.0,4.0,12.0,15.0,0.0
5521,10.0,9.0,16.0,10.0,0.0
5522,9.0,0.0,5.0,34.0,1.0
5523,13.0,12.0,14.0,14.0,0.0
5524,10.0,3.0,9.0,32.0,1.0
5525,12.0,3.0,5.0,18.0,1.0
5526,8.0,0.0,6.0,30.0,1.0
5527,17.0,10.0,10.0,19.0,0.0
5528,12.0,1.0,12.0,24.0,1.0
5529,13.0,1.0,6.0,35.0,1.0
5530,17.0,19.0,12.0,15.0,0.0
5531,14.0,2.0,11.0,24.0,1.0
5532,7.0,0.0,12.0,42.0,1.0
5533,9.0,13.0,16.0,13.0,0.0
5534,16.0,9.0,9.0,13.0,0.0
5535,12.0,1.0,7.0,28.0,1.0
5536,6.0,11.0,11.0,9.0,0.0
5537,8.0,14.0,19.0,9.0,0.0
5538,12.0,16.0,10.0,17.0,0.0
5539,12.0,16.0,13.0,12.0,0.0
5540,16.0,3.0,1.0,24.0,1.0
5541,14.0,15.0,23.0,11.0,0.0
5542,19.0,11.0,14.0,12.0,0.0
5543,14.0,1.0,9.0,22.0,1.0
5544,12.0,3.0,13.0,27.0,1.0
5545,8.0,10.0,13.0,10.0,0.0
5546,12.0,2.0,8.0,39.0,1.0
5547,9.0,0.0,9.0,27.0,1.0
5548,13.0,1.0,2.0,27.0,1.0
5549,13.0,9.0,9.0,9.0,0.0
5550,8.0,2.0,8.0,25.0,1.0
5551,11.0,9.0,11.0,11.0,0.0
5552,16.0,2.0,9.0,26.0,1.0
5553,9.0,3.0,6.0,35.0,1.0
5554,11.0,1.0,7.0,29.0,1.0
5555,10.0,3.0,6.0,27.0,1.0
5556,23.0,2.0,6.0,31.0,1.0
5557,15.0,21.0,9.0,11.0,0.0
5558,11.0,2.0,5.0,30.0,1.0
5559,11.0,0.0,5.0,27.0,1.0
5560,11.0,2.0,9.0,30.0,1.0
5561,16.0,3.0,10.0,29.0,1.0
5562,20.0,2.0,6.0,24.0,1.0
5563,17.0,2.0,7.0,21.0,1.0
5564,20.0,1.0,9.0,32.0,1.0
5565,20.0,0.0,9.0,30.0,1.0
5566,12.0,4.0,6.0,22.0,1.0
5567,13.0,19.0,10.0,13.0,0.0
5568,10.0,6.0,4.0,25.0,1.0
5569,9.0,9.0,11.0,14.0,0.0
5570,13.0,13.0,14.0,7.0,0.0
5571,12.0,15.0,25.0,15.0,0.0
5572,18.0,2.0,8.0,29.0,1.0
5573,15.0,7.0,16.0,10.0,0.0
5574,15.0,3.0,5.0,30.0,1.0
5575,11.0,10.0,8.0,17.0,0.0
5576,11.0,8.0,10.0,12.0,0.0
5577,9.0,2.0,8.0,16.0,1.0
5578,8.0,0.0,6.0,40.0,1.0
5579,15.0,1.0,10.0,20.0,1.0
5580,14.0,2.0,7.0,38.0,1.0
5581,5.0,16.0,5.0,15.0,0.0
5582,19.0,16.0,21.0,15.0,0.0
5583,13.0,2.0,9.0,30.0,1.0
5584,10.0,2.0,11.0,27.0,1.0
5585,16.0,4.0,5.0,30.0,1.0
5586,14.0,4.0,11.0,40.0,1.0
5587,13.0,3.0,8.0,31.0,1.0
5588,9.0,3.0,13.0,22.0,1.0
5589,12.0,1.0,8.0,29.0,1.0
5590,9.0,2.0,10.0,18.0,1.0
5591,15.0,5.0,11.0,24.0,1.0
5592,10.0,2.0,10.0,30.0,1.0
5593,10.0,2.0,10.0,28.0,1.0
5594,14.0,3.0,9.0,29.0,1.0
5595,10.0,3.0,4.0,41.0,1.0
5596,6.0,12.0,18.0,13.0,0.0
5597,16.0,4.0,5.0,27.0,1.0
5598,7.0,3.0,5.0,24.0,1.0
5599,14.0,10.0,16.0,15.0,0.0
5600,14.0,3.0,9.0,24.0,1.0
5601,15.0,3.0,7.0,31.0,1.0
5602,13.0,2.0,9.0,29.0,1.0
5603,10.0,1.0,6.0,29.0,1.0
5604,13.0,6.0,22.0,7.0,0.0
5605,10.0,12.0,11.0,15.0,0.0
5606,16.0,1.0,4.0,15.0,1.0
5607,15.0,1.0,5.0,25.0,1.0
5608,17.0,11.0,19.0,13.0,0.0
5609,19.0,0.0,7.0,30.0,1.0
5610,15.0,7.0,9.0,14.0,0.0
5611,17.0,16.0,16.0,10.0,0.0
5612,16.0,2.0,7.0,18.0,1.0
5613,17.0,2.0,3.0,35.0,1.0
5614,14.0,2.0,12.0,25.0,1.0
5615,11.0,5.0,5.0,25.0,1.0
5616,10.0,3.0,3.0,30.0,1.0
5617,16.0,20.0,10.0,12.0,0.0
5618,14.0,11.0,15.0,10.0,0.0
5619,13.0,17.0,11.0,14.0,0.0
5620,16.0,1.0,7.0,24.0,1.0
5621,14.0,1.0,15.0,30.0,1.0
5622,14.0,11.0,10.0,12.0,0.0
5623,14.0,17.0,11.0,12.0,0.0
5624,16.0,7.0,11.0,11.0,0.0
5625,9.0,10.0,11.0,13.0,0.0
5626,14.0,13.0,15.0,16.0,0.0
5627,12.0,13.0,18.0,16.0,0.0
5628,10.0,8.0,14.0,15.0,0.0
5629,6.0,2.0,5.0,26.0,1.0
5630,14.0,2.0,13.0,29.0,1.0
5631,23.0,5.0,17.0,31.0,1.0
5632,16.0,2.0,5.0,24.0,1.0
5633,13.0,1.0,5.0,25.0,1.0
5634,13.0,6.0,10.0,11.0,0.0
5635,11.0,12.0,12.0,12.0,0.0
5636,8.0,2.0,9.0,27.0,1.0
5637,17.0,4.0,10.0,23.0,1.0
5638,11.0,3.0,14.0,24.0,1.0
5639,11.0,4.0,6.0,26.0,1.0
5640,12.0,2.0,10.0,23.0,1.0
5641,18.0,0.0,2.0,28.0,1.0
5642,6.0,1.0,5.0,30.0,1.0
5643,7.0,4.0,8.0,37.0,1.0
5644,14.0,2.0,8.0,34.0,1.0
5645,16.0,4.0,3.0,30.0,1.0
5646,22.0,15.0,15.0,13.0,0.0
5647,14.0,4.0,6.0,21.0,1.0
5648,16.0,4.0,9.0,24.0,1.0
5649,9.0,11.0,10.0,9.0,0.0
5650,11.0,1.0,8.0,25.0,1.0
5651,9.0,15.0,9.0,8.0,0.0
5652,13.0,3.0,4.0,28.0,1.0
5653,17.0,2.0,6.0,32.0,1.0
5654,12.0,3.0,7.0,30.0,1.0
5655,16.0,2.0,8.0,24.0,1.0
5656,17.0,0.0,6.0,32.0,1.0
5657,9.0,1.0,9.0,24.0,1.0
5658,15.0,1.0,5.0,28.0,1.0
5659,12.0,1.0,9.0,16.0,1.0
5660,13.0,3.0,5.0,27.0,1.0
5661,10.0,1.0,11.0,28.0,1.0
5662,14.0,0.0,5.0,31.0,1.0
5663,16.0,2.0,5.0,23.0,1.0
5664,21.0,1.0,5.0,32.0,1.0
5665,12.0,6.0,11.0,21.0,1.0
5666,15.0,4.0,8.0,27.0,1.0
5667,13.0,15.0,12.0,14.0,0.0
5668,13.0,2.0,7.0,20.0,1.0
5669,18.0,1.0,5.0,25.0,1.0
5670,19.0,2.0,6.0,22.0,1.0
5671,10.0,2.0,8.0,22.0,1.0
5672,12.0,10.0,15.0,10.0,0.0
5673,18.0,16.0,6.0,16.0,0.0
5674,18.0,0.0,9.0,28.0,1.0
5675,14.0,3.0,5.0,21.0,1.0
5676,12.0,11.0,10.0,14.0,0.0
5677,15.0,2.0,9.0,17.0,1.0
5678,9.0,16.0,16.0,10.0,0.0
5679,10.0,10.0,18.0,18.0,0.0
5680,13.0,2.0,14.0,28.0,1.0
5681,8.0,14.0,17.0,10.0,0.0
5682,18.0,1.0,4.0,23.0,1.0
5683,15.0,1.0,9.0,25.0,1.0
5684,10.0,1.0,5.0,34.0,1.0
5685,7.0,1.0,2.0,16.0,1.0
5686,11.0,0.0,10.0,27.0,1.0
5687,13.0,3.0,8.0,32.0,1.0
5688,14.0,2.0,6.0,28.0,1.0
5689,11.0,15.0,13.0,13.0,0.0
5690,9.0,3.0,7.0,23.0,1.0
5691,15.0,8.0,10.0,12.0,0.0
5692,17.0,0.0,12.0,26.0,1.0
5693,14.0,5.0,11.0,32.0,1.0
5694,15.0,18.0,16.0,12.0,0.0
5695,22.0,1.0,10.0,30.0,1.0
5696,7.0,5.0,4.0,34.0,1.0
5697,11.0,1.0,2.0,32.0,1.0
5698,11.0,20.0,6.0,11.0,0.0
5699,20.0,2.0,4.0,32.0,1.0
5700,11.0,1.0,9.0,20.0,1.0
5701,9.0,1.0,7.0,24.0,1.0
5702,12.0,2.0,6.0,41.0,1.0
5703,8.0,3.0,8.0,35.0,1.0
5704,9.0,8.0,9.0,7.0,0.0
5705,10.0,1.0,8.0,31.0,1.0
5706,7.0,6.0,12.0,14.0,0.0
5707,19.0,1.0,8.0,28.0,1.0
5708,13.0,18.0,10.0,13.0,0.0
5709,11.0,4.0,5.0,17.0,1.0
5710,16.0,10.0,7.0,13.0,0.0
5711,16.0,14.0,11.0,13.0,0.0
5712,9.0,2.0,5.0,27.0,1.0
5713,13.0,19.0,12.0,10.0,0.0
5714,11.0,11.0,14.0,13.0,0.0
